"feature","coef.SCS","qval.SCS","coef.SCD","qval.SCD","coef.MCI","qval.MCI","coef.AD","qval.AD"
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Eremothecium|s__Eremothecium_gossypii",0.937781505567316,0.00854115526040459,1.75472760376861e-16,1,1.36623173299681e-15,1,1.82428258334644e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_paradoxus",1.02925788845013,0.0200096484182943,-0.350690743390955,0.610539438457384,-0.350690743390951,0.610539438457384,-0.350690743390955,0.610539438457384
"k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Ceratobasidiaceae|g__Rhizoctonia|s__Rhizoctonia_solani",-1.70525296859062,0.0200096484182943,-1.03069399568783,0.204478543392877,-1.70525296859062,0.0200096484182943,-1.70525296859062,0.0200096484182943
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans",-0.980766970688988,0.0289063116919085,-0.980766970688988,0.0289063116919085,-0.455898677996194,0.429526705118925,-0.980766970688988,0.0289063116919085
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Thermothielavioides|s__Thermothielavioides_terrestris",1.09392910480634,0.0531616463578953,1.68517262419079e-16,1,0.721149746677097,0.263861267199938,-1.82428258334644e-16,1
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_puulaauensis",0.722286286792178,0.133130033112583,-0.2,0.936506490897426,0.0926242755572733,1,-0.2,0.936506490897426
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_fujikuroi",0.576115772727867,0.665261966555639,-1.23858892405431,0.149860826690515,-1.23858892405431,0.149860826690515,-1.23858892405431,0.149860826690515
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Fulvia|s__Fulvia_fulva",-0.269793469527943,0.665261966555639,-0.269793469527943,0.665261966555639,0.564436321543999,0.169590018854565,-0.269793469527943,0.665261966555639
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Glomerellaceae|g__Colletotrichum|s__Colletotrichum_higginsianum",0.249661024778543,0.978983538812611,-0.275610265930932,0.938576038602492,0.815518629234333,0.344732983481312,0.362756238243407,0.865380319797
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Ogataea|s__Ogataea_parapolymorpha",0.434192462266173,0.665261966555639,5.73316704659901e-17,1,1.20782266908854e-15,1,0.659379860079168,0.372171473842827
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Torulaspora|s__Torulaspora_globosa",-0.453157753571162,0.865380319797,0.9539680160718,0.376315199810835,-0.453157753571164,0.865380319797,0.371633437621196,0.936506490897426
"k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae|g__Drechmeria|s__Drechmeria_coniospora",-4.98919443512122e-31,1,0.476189721739912,0.406657547944341,-3.06699110552699e-15,1,0.428655800124283,0.484105668992971
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Intestiviridae|g__Jahgtovirus|s__Jahgtovirus_gastrointestinalis",1.05829785937973,1.15394294912351e-23,3.75323885183806e-17,1,1.38119438050481e-15,1,1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Intestiviridae|g__Jahgtovirus|s__Jahgtovirus_intestinihominis",1.04241910185109,1.18972944610622e-23,-1.34448784932979e-16,1,-3.24048934184924e-16,1,-6.56816799071659e-17,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Aurodevirus|s__Aurodevirus_intestinalis",6.58281275358131e-18,1,2.06839480640127e-17,1,1.0376382281703,4.2150721989765e-21,1.35541688622853e-17,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_coli",10.0809905035654,1.98448131872947e-14,1.07928331932989,0.0375772233728432,-7.93982086173801e-15,1,0,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Canhaevirus|s__Canhaevirus_hiberniae",2.10650008114602e-16,1,3.65724615344704,1.55600747608674e-13,0.25,0.427129337061928,-1.57401715571363e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Intestiviridae|g__Jahgtovirus|s__Jahgtovirus_secundus",1.28075462929829,1.7276436489644e-13,2.2827975622893e-16,1,1.79207967001245e-15,1,3.94090079442996e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_splanchnicus",7.04322034742883,6.49906768506923e-13,2.3970772318328,8.21610377179426e-06,-2.93162616433403e-15,1,1.57636031777198e-15,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Intestiviridae|g__Jahgtovirus|s__Jahgtovirus_intestinalis",1.36954823413746,2.44160248709802e-12,9.53736838552748e-17,1,-2.69564574703507e-15,1,1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Cohcovirus|s__Cohcovirus_splanchnicus",-2.49459721756061e-31,1,1.44088691071028,1.17397343236388e-11,1.5879641723476e-15,1,1.27535935503868e-30,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Chuhaivirus|s__Chuhaivirus_simiae",-4.98919443512122e-31,1,1.47830862489349,1.75241662149483e-11,-3.84775934068842e-15,1,-3.98303096420061e-30,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Canhaevirus|s__Canhaevirus_faecalis",-2.49459721756061e-31,1,1.49042540839791,2.4719697889136e-11,-9.77208721444677e-16,1,-1.29147087414195e-30,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Cohcovirus|s__Cohcovirus_hiberniae",-4.98919443512122e-31,1,1.54007910466802,3.14986141644177e-11,-3.90883488577871e-15,1,-7.1615612706163e-31,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Birpovirus|s__Birpovirus_hominis",2.36981259128927e-16,1,1.19261985844125e-16,1,1.88289265489169,8.79590337202724e-09,1.99681097037147e-17,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Culoivirus|s__Culoivirus_intestinalis",3.7615262730465,2.04539237199978e-08,1.31884926293454,0.0047421416042639,8.55057631264093e-16,1,-2.62726719628664e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Immutovirus|s__Immutovirus_immuto",-1.93095840771719e-16,1,-5.389693762625e-16,1,1.50128694479719,1.27814403192399e-07,-2.27911280200191e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_faecalis",0,1,1.90658563908899,1.61818264439767e-05,-6.71830995993216e-16,1,-5.83370506631961e-32,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Afonbuvirus|s__Afonbuvirus_intestinihominis",0,1,2.1994446185942,1.64495029516158e-05,4.51959033668163e-15,1,3.73357124244455e-30,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_intestinalis",1.24729860878031e-31,1,2.01460933290688,2.65068342447972e-05,1.52688862725731e-15,1,9.95757741050153e-31,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Birpovirus|s__Birpovirus_hiberniae",-9.97838887024244e-31,1,1.8488683355813,2.76327191290414e-05,-2.80947507415345e-15,1,-1.43231225412326e-30,1
"k__Viruses|g__Pandoravirus|s__Pandoravirus_dulcis",-4.98919443512122e-31,1,-8.67619430053414e-17,1,-6.64125313712633e-16,1,0.75,0.000191130184398459
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_copri",-5.61733354972272e-16,1,2.09122516613948,0.332994460331614,6.88902030243837,0.00026888109000225,-8.06320116743463e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Herelleviridae|g__Agatevirus|s__Agatevirus_Bp8pC",-1.43266867041343,0.000293788642075698,-1.43266867041343,0.000293788642075698,-1.43266867041343,0.000496868015497983,-1.43266867041343,0.000496868015497983
"k__Viruses|c__Naldaviricetes|o__Lefavirales|f__Baculoviridae|g__Alphabaculovirus|s__Catopsilia_pomona_nucleopolyhedrovirus",-2.45758342800369e-16,1,-2.26864596105393e-16,1,0.974856344546276,0.000295045384944974,-3.85605891028848e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Drulisvirus|s__Drulisvirus_KpV41",2.18307368240902,0.00169599268749727,-7.8150202155408e-17,1,3.06086685601358e-15,1,1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Culoivirus|s__Culoivirus_faecalis",1.34032657438587,0.00257569667074566,-5.78412953368943e-17,1,-4.22943400473988e-15,1,0,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_oralis",1.41055999483965,0.0375510719037519,1.94268146935575,0.00380757973346967,3.66453270541754e-16,1,-1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Suoliviridae|g__Buchavirus|s__Buchavirus_hominis",1.15247221315283,0.185304662885403,2.20231941965293,0.00421120610407361,3.1759283446952e-15,1,1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Yoloswagvirus|s__Yoloswagvirus_yoloswag",1.2589580502353,0.0417682489569746,-1.53214979192169e-16,1,-3.85465897113592e-15,1,-1.31363359814332e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Crassvirales|f__Steigviridae|g__Kehishuvirus|s__Kehishuvirus_primarius",1.06792777798507,0.0520550075509184,5.62985827775708e-17,1,2.56039593147956e-15,1,1.97045039721498e-16,1
"k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Taranisvirus|s__Taranisvirus_taranis",-0.589506516021173,0.362666288457155,-0.589506516021173,0.362666288457155,-0.589506516021174,0.416155123710997,-0.102623370994707,1
