"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halorhabdus.s__Halorhabdus_sp._CBA1104","Group","MCI",-1.02046366525528,0.452780759989912,0.0355872886558413,"GroupMCI",0.0877819786844085,25,13
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Sulfolobus.s__Sulfolobus_sp._A20","Group","MCI",1.32928555252872,0.609138658822683,0.041190461054686,"GroupMCI",0.100763441918901,25,7
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Acidianus.s__Acidianus_hospitalis","Group","SCD",-0.814239894432064,0.383223305446577,0.0462672759302214,"GroupSCD",0.110444465123755,25,4
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Acidianus.s__Acidianus_hospitalis","Group","AD",-0.814239894432064,0.383223305446577,0.0462672759302215,"GroupAD",0.110444465123755,25,4
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Acidianus.s__Acidianus_hospitalis","Group","SCS",-0.814239894432064,0.383223305446577,0.0462672759302216,"GroupSCS",0.110444465123755,25,4
"k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis.s__Candidatus_Nitrosotenuis_cloacae","Group","AD",1.11950475740688,0.530986457707574,0.0478117888264642,"GroupAD",0.113218315941067,25,6
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_olleyae","Group","SCS",0.738692358790705,0.354489597321788,0.0502142371976733,"GroupSCS",0.117963604845328,25,4
"k__Archaea.p__Candidatus_Thermoplasmatota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Candidatus_Methanomethylophilaceae.g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_alvus","Group","MCI",-0.643142409610048,0.326113634918083,0.0625818505436172,"GroupMCI",0.144720529382115,25,16
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_arvoryzae","Group","AD",0.482460973272635,0.244393451345922,0.0623415609808291,"GroupAD",0.144720529382115,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halorhabdus.s__Halorhabdus_sp._CBA1104","Group","SCD",-0.867316714103598,0.452780759989912,0.0698330306046512,"GroupSCD",0.159004438915206,25,13
"k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis.s__Candidatus_Nitrosotenuis_cloacae","Group","MCI",1.01879232915013,0.530986457707574,0.069411474551274,"GroupMCI",0.159004438915206,25,6
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halalkaliarchaeum.s__Halalkaliarchaeum_desulfuricum","Group","MCI",-0.44734134055268,0.257849618715314,0.0981454903350789,"GroupMCI",0.218429061196872,25,5
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halalkaliarchaeum.s__Halalkaliarchaeum_desulfuricum","Group","SCD",-0.447341340552677,0.257849618715314,0.098145490335081,"GroupSCD",0.218429061196872,25,5
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halalkaliarchaeum.s__Halalkaliarchaeum_desulfuricum","Group","AD",-0.447341340552677,0.257849618715314,0.098145490335081,"GroupAD",0.218429061196872,25,5
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_lacustris","Group","SCS",-0.875752949902572,0.506696460546381,0.0993331057142254,"GroupSCS",0.219422382771722,25,16
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae","Group","AD",-1.06352740259172,0.656019240738578,0.120638236963504,"GroupAD",0.264510504749609,25,14
"k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Candidatus_Nitrosocosmicus.s__Candidatus_Nitrosocosmicus_hydrocola","Group","AD",0.382112983283611,0.249935110069188,0.141964551215682,"GroupAD",0.308981670292955,25,6
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_olleyae","Group","MCI",0.508616702545991,0.354489597321787,0.166801577912512,"GroupMCI",0.360388810672288,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halorubrum.s__Halorubrum_lacusprofundi","Group","SCD",-0.2,0.14119163584477,0.172012844821908,"GroupSCD",0.363684300480606,25,6
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halorubrum.s__Halorubrum_lacusprofundi","Group","AD",-0.2,0.14119163584477,0.172012844821908,"GroupAD",0.363684300480606,25,6
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halorubrum.s__Halorubrum_lacusprofundi","Group","SCS",-0.2,0.14119163584477,0.172012844821908,"GroupSCS",0.363684300480606,25,6
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_liminatans","Group","MCI",-0.815937621159923,0.599782186097897,0.188843061478953,"GroupMCI",0.393644691533597,25,10
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_liminatans","Group","SCS",-0.815937621159919,0.599782186097897,0.188843061478955,"GroupSCS",0.393644691533597,25,10
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_guaymasensis","Group","AD",-0.655625069913249,0.493524681304786,0.198988284305761,"GroupAD",0.411891833248289,25,15
